user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
4000,Male,22,BR,Free,122,29,0.487,Mobile,28,8,1
4001,Female,45,US,Free,223,31,0.296,Mobile,15,8,1
4002,Female,22,IN,Free,104,24,0.057,Mobile,17,15,1
4003,Female,31,US,Premium,236,27,0.174,Mobile,0,123,0
4004,Male,19,US,Free,285,34,0.576,Mobile,23,8,1
4005,Male,30,US,Free,259,32,0.303,Desktop,23,11,1
4006,Male,33,GB,Free,212,25,0.127,Mobile,24,15,0
4007,Male,28,FR,Free,112,29,0.455,Mobile,13,9,1
4008,Male,35,US,Free,115,38,0.431,Mobile,14,14,1
4009,Female,30,US,Free,82,27,0.235,Mobile,21,7,1
4010,Male,25,AU,Free,150,27,0.382,Mobile,14,6,1
4011,Male,25,GB,Premium,185,49,0.281,Mobile,0,108,0
4012,Male,36,BR,Free,210,29,0.339,Mobile,24,20,0
4013,Female,24,AU,Premium,137,35,0.319,Web,0,112,0
4014,Male,37,NL,Free,115,36,0.439,Mobile,19,9,1
4015,Female,39,AU,Free,135,26,0.294,Desktop,22,10,1
4016,Male,16,US,Free,62,69,0.296,Mobile,21,5,1
4017,Female,39,NL,Free,214,33,0.164,Mobile,10,8,1
4018,Female,46,BR,Free,209,31,0.177,Desktop,25,8,1
4019,Male,32,BR,Free,65,32,0.538,Mobile,15,9,1
4020,Male,34,US,Free,171,20,0.039,Mobile,23,9,0
4021,Male,38,NL,Premium,45,33,0.073,Mobile,0,99,0
4022,Male,27,IN,Free,252,30,0.089,Desktop,23,13,0
4023,Female,31,IN,Family,387,28,0.324,Mobile,0,97,0
4024,Female,19,US,Family,178,49,0.45,Mobile,0,109,0
4025,Female,31,US,Premium,186,35,0.132,Mobile,0,111,0
4026,Female,33,NL,Free,102,27,0.459,Mobile,16,8,1
4027,Male,34,GB,Family,114,35,0.304,Desktop,0,124,0
4028,Male,38,GB,Free,289,33,0.399,Desktop,24,6,0
4029,Female,23,BR,Free,116,29,0.257,Mobile,20,9,1
4030,Male,25,US,Free,124,31,0.214,Mobile,23,11,1
4031,Female,45,GB,Student,145,31,0.238,Web,0,10,0
4032,Male,28,US,Free,146,30,0.295,Mobile,22,17,1
4033,Male,31,US,Family,324,31,0.252,Desktop,0,120,0
4034,Other,29,US,Free,249,47,0.14,Mobile,18,6,0
4035,Male,23,US,Family,303,47,0.322,Mobile,0,116,1
4036,Other,42,US,Family,392,22,0.256,Web,0,133,0
4037,Other,25,DE,Student,213,31,0.4,Mobile,0,3,1
4038,Female,20,AU,Free,68,33,0.342,Desktop,20,17,1
4039,Female,26,GB,Family,84,41,0.407,Mobile,0,127,1
4040,Female,13,US,Student,159,31,0.024,Mobile,0,17,0
4041,Female,24,US,Free,27,48,0.124,Desktop,13,10,1
4042,Male,22,BR,Free,116,36,0.231,Mobile,32,14,1
4043,Female,34,NL,Premium,215,37,0.379,Desktop,0,119,1
4044,Female,24,US,Free,153,30,0.4,Web,16,13,1
4045,Male,37,US,Premium,105,19,0.124,Web,0,112,0
4046,Male,41,DE,Free,226,49,0.479,Desktop,28,10,1
4047,Male,36,IN,Premium,73,26,0.491,Mobile,0,128,0
4048,Female,28,GB,Free,256,48,0.2,Mobile,29,4,0
4049,Female,31,DE,Free,182,29,0.254,Desktop,20,5,0
4050,Male,17,IN,Free,191,24,0.313,Mobile,19,11,1
4051,Other,28,NL,Family,104,29,0.264,Mobile,0,116,1
4052,Female,23,US,Free,217,28,0.061,Mobile,16,10,1
4053,Female,35,SE,Family,161,32,0.055,Mobile,0,129,0
4054,Female,50,GB,Premium,237,31,0.143,Web,0,117,0
4055,Female,33,IN,Free,423,45,0.619,Mobile,27,7,1
4056,Male,14,CA,Free,71,22,0.491,Mobile,16,7,1
4057,Female,27,GB,Free,394,33,0.098,Mobile,21,10,0
4058,Male,30,IN,Free,202,27,0.111,Web,15,10,0
4059,Female,30,GB,Free,229,57,0.304,Web,21,9,1
4060,Other,24,US,Premium,305,29,0.226,Mobile,0,115,0
4061,Male,31,GB,Student,351,40,0.346,Desktop,0,7,0
4062,Male,20,GB,Free,22,35,0.217,Mobile,25,12,1
4063,Female,22,US,Premium,114,27,0.06,Mobile,0,126,0
4064,Male,35,AU,Student,325,31,0.101,Desktop,0,7,0
4065,Female,21,US,Family,81,31,0.282,Mobile,0,127,0
4066,Male,34,GB,Family,156,24,0.428,Mobile,0,115,1
4067,Male,19,US,Family,118,25,0.375,Mobile,0,110,1
4068,Other,44,CA,Free,77,23,0.203,Mobile,12,6,0
4069,Female,23,US,Family,75,39,0.209,Mobile,0,124,0
4070,Female,28,GB,Student,243,36,0.27,Mobile,0,15,0
4071,Male,32,US,Free,158,30,0.068,Mobile,14,9,1
4072,Female,25,US,Free,54,30,0.441,Mobile,17,4,1
4073,Female,31,IN,Free,103,39,0.45,Mobile,18,7,1
4074,Female,34,DE,Free,74,40,0.318,Mobile,19,5,1
4075,Female,37,US,Free,64,37,0.295,Web,23,10,1
4076,Female,36,US,Premium,221,27,0.164,Mobile,0,120,0
4077,Male,28,BR,Premium,151,34,0.432,Web,0,146,1
4078,Male,28,US,Free,135,33,0.045,Mobile,21,12,0
4079,Female,48,AU,Free,26,19,0.216,Desktop,27,10,0
4080,Male,37,GB,Premium,293,36,0.298,Mobile,0,118,0
4081,Female,22,US,Free,44,32,0,Desktop,16,10,1
4082,Male,30,IN,Free,147,27,0.555,Mobile,17,14,1
4083,Female,27,BR,Premium,165,30,0.255,Mobile,0,115,0
4084,Female,28,US,Free,105,34,0.651,Mobile,23,10,1
4085,Male,20,GB,Free,169,34,0.284,Mobile,29,8,1
4086,Male,26,GB,Free,254,28,0.33,Desktop,21,10,1
4087,Male,44,AU,Premium,155,23,0.399,Web,0,116,1
4088,Female,34,IN,Premium,85,27,0.38,Mobile,0,106,1
4089,Female,13,US,Free,58,27,0.002,Web,25,14,1
4090,Male,39,US,Free,50,34,0.157,Mobile,13,13,1
4091,Female,38,US,Premium,252,25,0.308,Desktop,0,115,0
4092,Male,27,US,Family,186,34,0.286,Web,0,118,0
4093,Female,35,US,Premium,210,25,0.485,Mobile,0,124,0
4094,Other,23,FR,Family,60,29,0.267,Mobile,0,115,1
4095,Male,26,US,Premium,124,19,0.307,Mobile,0,121,0
4096,Female,41,US,Premium,26,33,0.323,Mobile,0,124,0
4097,Male,27,DE,Family,136,59,0.272,Desktop,0,124,0
4098,Male,15,US,Premium,204,29,0.275,Mobile,0,135,0
4099,Male,29,US,Family,114,24,0.128,Web,0,120,0
4100,Male,29,US,Free,264,35,0.489,Mobile,17,10,1
4101,Female,39,US,Family,41,36,0.156,Mobile,0,143,0
4102,Male,30,BR,Premium,149,23,0.481,Mobile,0,122,1
4103,Female,26,FR,Family,85,30,0.344,Web,0,126,1
4104,Male,38,US,Free,114,34,0.333,Mobile,21,4,1
4105,Male,30,GB,Premium,121,31,0.165,Web,0,121,0
4106,Female,23,US,Family,134,38,0.103,Mobile,0,123,0
4107,Other,39,CA,Free,141,30,0.625,Mobile,32,9,1
4108,Male,31,CA,Premium,83,44,0.043,Mobile,0,122,0
4109,Female,30,GB,Family,28,24,0.283,Web,0,122,1
4110,Female,31,US,Free,146,29,0.484,Mobile,25,13,1
4111,Female,21,US,Free,114,43,0.337,Mobile,18,12,1
4112,Female,25,IN,Premium,57,28,0.069,Mobile,0,116,0
4113,Male,30,BR,Premium,111,28,0.221,Mobile,0,126,1
4114,Male,28,AU,Free,163,26,0.112,Mobile,15,11,1
4115,Female,40,US,Free,50,27,0.207,Desktop,21,8,1
4116,Male,31,IN,Free,282,25,0.221,Mobile,12,8,0
4117,Other,36,IN,Free,91,23,0.145,Desktop,19,10,1
4118,Male,30,NL,Free,81,26,0.7,Mobile,21,10,1
4119,Male,38,US,Premium,247,32,0.256,Mobile,0,124,0
4120,Female,33,IN,Premium,286,29,0.263,Mobile,0,111,0
4121,Male,30,US,Premium,171,26,0.225,Mobile,0,124,0
4122,Female,29,DE,Free,110,32,0.127,Desktop,16,7,1
4123,Female,22,US,Free,154,30,0.383,Desktop,14,11,0
4124,Other,34,IN,Free,214,50,0.173,Mobile,12,11,0
4125,Female,29,BR,Family,316,22,0.325,Web,0,123,0
4126,Female,25,US,Premium,82,23,0.376,Mobile,0,132,0
4127,Female,38,CA,Family,83,28,0.441,Web,0,134,1
4128,Other,19,US,Free,151,26,0.532,Mobile,20,7,1
4129,Male,26,GB,Premium,116,36,0.208,Mobile,0,122,0
4130,Male,38,US,Premium,36,24,0.299,Mobile,0,111,1
4131,Male,32,US,Family,85,26,0.172,Mobile,0,128,0
4132,Male,29,AU,Premium,68,34,0.104,Web,0,147,0
4133,Female,32,US,Premium,430,25,0.301,Mobile,0,138,0
4134,Female,31,DE,Free,150,28,0.539,Mobile,21,11,1
4135,Female,17,AU,Premium,79,21,0.403,Mobile,0,112,1
4136,Male,27,AU,Free,154,28,0.167,Mobile,27,9,0
4137,Female,42,IN,Free,173,34,0.133,Mobile,15,5,1
4138,Male,24,US,Free,154,56,0.227,Mobile,25,8,0
4139,Female,27,BR,Student,121,29,0.335,Mobile,0,11,1
4140,Female,25,US,Free,125,26,0.271,Mobile,28,18,1
4141,Male,29,AU,Family,196,37,0.317,Mobile,0,97,0
4142,Male,25,IN,Student,157,30,0.121,Mobile,0,7,0
4143,Male,33,IN,Student,147,26,0.377,Desktop,0,11,1
4144,Female,31,US,Family,131,32,0.341,Desktop,0,94,1
4145,Other,36,CA,Family,110,26,0.284,Desktop,0,113,1
4146,Female,21,BR,Free,175,25,0.271,Web,14,7,1
4147,Male,27,BR,Free,144,30,0.395,Web,16,14,1
4148,Male,28,US,Premium,145,36,0.278,Mobile,0,135,0
4149,Female,33,AU,Free,370,27,0.325,Mobile,21,11,0
4150,Female,23,US,Free,61,39,0.797,Web,19,9,1
4151,Male,37,DE,Premium,90,33,0.219,Mobile,0,109,0
4152,Male,39,IN,Premium,562,32,0.254,Mobile,0,116,0
4153,Female,22,US,Family,110,33,0.321,Mobile,0,118,0
4154,Male,26,US,Premium,135,36,0.498,Web,0,131,1
4155,Male,25,IN,Premium,118,53,0.415,Desktop,0,97,1
4156,Male,51,US,Free,171,31,0.299,Mobile,16,11,1
4157,Female,26,US,Free,97,32,0.371,Web,26,13,1
4158,Female,43,IN,Student,25,34,0.033,Web,0,10,0
4159,Other,19,BR,Free,256,30,0.079,Mobile,28,11,0
4160,Female,22,CA,Free,18,30,0.281,Web,22,11,1
4161,Female,24,US,Premium,427,34,0.121,Web,0,129,0
4162,Male,23,US,Free,192,26,0.273,Mobile,20,13,1
4163,Female,27,IN,Free,74,30,0.033,Mobile,21,11,1
4164,Male,24,CA,Free,77,32,0.43,Mobile,21,12,1
4165,Female,23,FR,Free,26,37,0.281,Mobile,15,7,1
4166,Male,39,BR,Free,67,44,0.344,Web,25,15,1
4167,Male,39,GB,Family,74,25,0.306,Mobile,0,112,0
4168,Male,37,US,Premium,216,36,0.257,Mobile,0,110,0
4169,Male,34,AU,Free,155,28,0.364,Web,27,16,1
4170,Male,30,CA,Free,25,25,0.339,Web,23,8,1
4171,Male,26,DE,Free,27,22,0.13,Mobile,18,15,1
4172,Other,22,AU,Family,59,31,0.091,Web,0,141,0
4173,Male,32,AU,Free,63,26,0.418,Mobile,21,10,1
4174,Female,20,CA,Student,308,31,0.252,Mobile,0,7,0
4175,Female,22,US,Free,70,25,0.37,Desktop,19,8,1
4176,Other,39,SE,Family,340,28,0.067,Desktop,0,113,0
4177,Female,45,FR,Free,165,21,0.266,Desktop,17,12,0
4178,Female,33,GB,Free,197,23,0.29,Mobile,19,13,0
4179,Male,38,CA,Free,127,34,0.23,Mobile,13,13,1
4180,Male,28,GB,Premium,65,32,0.25,Web,0,129,0
4181,Male,19,BR,Free,83,32,0.185,Mobile,16,12,0
4182,Female,34,GB,Free,337,38,0.157,Mobile,19,14,0
4183,Female,34,BR,Family,193,49,0.248,Desktop,0,112,0
4184,Male,30,BR,Free,187,36,0.325,Mobile,19,11,1
4185,Male,28,BR,Free,249,43,0.223,Mobile,17,8,0
4186,Female,37,IN,Family,192,21,0.054,Mobile,0,130,0
4187,Male,22,BR,Free,60,34,0.29,Web,22,10,1
4188,Female,23,US,Family,77,34,0.046,Web,0,104,1
4189,Female,21,US,Free,144,26,0.225,Mobile,16,7,0
4190,Female,30,BR,Free,394,34,0.226,Mobile,21,5,0
4191,Female,21,GB,Free,227,32,0.04,Mobile,28,9,1
4192,Female,24,US,Family,90,34,0.072,Desktop,0,121,1
4193,Female,24,US,Family,178,26,0.185,Mobile,0,118,0
4194,Female,27,US,Student,26,24,0.021,Desktop,0,7,0
4195,Female,18,IN,Free,65,43,0.189,Mobile,24,10,1
4196,Male,30,IN,Family,113,36,0.532,Mobile,0,132,1
4197,Male,39,US,Free,199,34,0.388,Web,16,10,1
4198,Male,31,BR,Free,244,28,0.156,Mobile,26,7,0
4199,Male,42,US,Family,79,24,0.29,Desktop,0,118,0
4200,Female,40,IN,Free,97,31,0.253,Mobile,15,8,1
4201,Female,36,GB,Free,247,25,0.254,Mobile,12,14,1
4202,Male,30,IN,Free,112,40,0.419,Mobile,18,9,1
4203,Male,30,US,Premium,78,28,0.331,Mobile,0,106,1
4204,Other,36,US,Free,221,38,0.273,Mobile,20,3,1
4205,Male,26,BR,Free,158,23,0.306,Desktop,13,13,1
4206,Female,14,US,Student,161,40,0.105,Mobile,0,8,0
4207,Female,33,NL,Free,34,34,0.363,Web,15,8,1
4208,Female,20,FR,Free,64,34,0.209,Mobile,18,10,1
4209,Male,22,GB,Premium,137,26,0.076,Mobile,0,111,0
4210,Male,30,DE,Family,115,25,0.427,Mobile,0,120,1
4211,Male,29,US,Free,213,31,0.218,Web,19,7,1
4212,Female,18,GB,Premium,141,28,0.026,Mobile,0,112,0
4213,Female,31,SE,Free,57,34,0.215,Mobile,22,13,1
4214,Male,37,US,Premium,97,36,0.357,Mobile,0,107,1
4215,Female,20,IN,Free,57,34,0.185,Mobile,28,13,1
4216,Female,40,GB,Free,244,39,0.473,Mobile,20,12,1
4217,Male,17,FR,Free,107,38,0.389,Mobile,20,8,1
4218,Female,46,US,Student,112,29,0.18,Mobile,0,7,0
4219,Female,26,GB,Premium,71,21,0.302,Mobile,0,105,1
4220,Male,31,SE,Student,48,46,0.389,Desktop,0,13,1
4221,Male,14,US,Premium,99,24,0.485,Desktop,0,130,0
4222,Female,29,DE,Free,65,56,0.391,Mobile,22,4,1
4223,Female,31,CA,Free,12,31,0.255,Mobile,18,5,1
4224,Female,29,CA,Family,102,30,0.244,Mobile,0,130,0
4225,Female,25,DE,Premium,110,29,0.164,Desktop,0,134,0
4226,Female,22,GB,Student,89,25,0.272,Mobile,0,12,1
4227,Male,39,US,Free,53,32,0.206,Mobile,17,7,1
4228,Female,30,AU,Free,109,30,0.298,Web,21,12,1
4229,Female,42,BR,Free,117,30,0.301,Web,15,8,1
4230,Male,25,US,Free,63,19,0.241,Web,20,10,1
4231,Female,26,GB,Free,125,28,0.278,Web,16,12,1
4232,Female,36,IN,Free,55,41,0.597,Web,20,17,1
4233,Male,17,SE,Premium,331,31,0.276,Desktop,0,112,0
4234,Other,20,NL,Free,51,26,0.563,Mobile,13,8,1
4235,Male,38,AU,Free,15,33,0.591,Web,24,7,1
4236,Male,20,US,Premium,86,32,0.16,Web,0,120,1
4237,Male,15,AU,Free,128,55,0.099,Mobile,21,10,0
4238,Female,44,BR,Premium,297,27,0.405,Mobile,0,116,0
4239,Female,18,US,Free,107,30,0.442,Mobile,20,11,1
4240,Male,31,GB,Family,67,24,0.571,Web,0,112,1
4241,Female,30,GB,Premium,167,38,0.243,Mobile,0,148,0
4242,Male,13,FR,Student,104,28,0.638,Mobile,0,9,1
4243,Female,27,US,Premium,97,21,0.282,Mobile,0,121,0
4244,Female,33,US,Free,159,34,0.441,Web,23,4,1
4245,Male,32,US,Free,152,25,0.462,Mobile,18,16,1
4246,Other,37,GB,Premium,107,25,0.173,Mobile,0,101,1
4247,Male,26,US,Premium,113,40,0.386,Mobile,0,101,1
4248,Male,35,IN,Premium,228,30,0.205,Mobile,0,99,0
4249,Female,24,US,Free,92,56,0.197,Mobile,15,10,1
4250,Other,18,AU,Premium,240,16,0.316,Mobile,0,128,0
4251,Male,19,AU,Premium,60,27,0.094,Mobile,0,123,0
4252,Male,18,AU,Premium,98,28,0.627,Mobile,0,120,1
4253,Male,38,IN,Free,160,34,0.3,Mobile,18,8,1
4254,Female,17,US,Student,183,29,0.239,Mobile,0,13,1
4255,Male,32,GB,Free,113,22,0.428,Web,25,16,1
4256,Female,27,US,Free,145,25,0.187,Mobile,28,11,1
4257,Other,29,SE,Family,132,23,0.133,Mobile,0,117,0
4258,Female,40,US,Free,95,17,0.083,Mobile,18,11,0
4259,Male,26,CA,Premium,268,37,0.461,Mobile,0,117,0
4260,Male,34,IN,Free,73,31,0.188,Mobile,17,8,1
4261,Male,30,AU,Free,313,34,0.618,Mobile,22,7,1
4262,Female,28,IN,Free,37,41,0.308,Desktop,14,14,1
4263,Male,48,FR,Free,129,29,0.471,Mobile,13,11,1
4264,Male,18,GB,Free,113,38,0.211,Mobile,25,11,0
4265,Female,40,DE,Free,57,36,0.389,Web,25,6,1
4266,Male,35,US,Premium,302,28,0.172,Mobile,0,110,0
4267,Female,26,BR,Premium,314,40,0.556,Desktop,0,114,0
4268,Male,43,CA,Family,40,48,0.558,Mobile,0,114,1
4269,Female,15,US,Family,39,21,0.089,Mobile,0,103,0
4270,Other,25,AU,Free,148,35,0.395,Mobile,12,13,1
4271,Female,20,GB,Family,362,18,0.494,Mobile,0,105,1
4272,Other,33,BR,Premium,116,24,0.29,Web,0,124,0
4273,Male,21,BR,Free,234,28,0.412,Mobile,17,8,0
4274,Female,33,BR,Premium,100,26,0.033,Mobile,0,110,0
4275,Female,28,US,Free,379,28,0.329,Mobile,23,8,1
4276,Female,26,US,Premium,212,37,0.157,Mobile,0,133,0
4277,Male,33,BR,Free,40,32,0.07,Desktop,19,18,0
4278,Male,27,AU,Free,179,25,0.362,Mobile,18,12,1
4279,Male,21,GB,Free,109,37,0.441,Desktop,23,16,1
4280,Male,52,GB,Free,49,29,0.552,Desktop,18,13,1
4281,Male,26,US,Family,211,28,0.386,Mobile,0,118,0
4282,Female,13,NL,Student,110,34,0.416,Mobile,0,8,1
4283,Male,23,US,Free,116,35,0.187,Mobile,21,8,1
4284,Male,19,US,Free,92,29,0.597,Mobile,18,7,1
4285,Female,36,FR,Free,80,52,0.085,Mobile,22,13,1
4286,Female,32,US,Family,330,33,0.39,Web,0,114,0
4287,Female,33,AU,Free,22,36,0.273,Mobile,19,14,1
4288,Female,27,US,Student,333,28,0.574,Mobile,0,12,1
4289,Male,27,US,Premium,179,31,0.491,Mobile,0,129,1
4290,Female,27,GB,Family,114,31,0.108,Mobile,0,115,0
4291,Female,29,GB,Premium,394,26,0.118,Mobile,0,125,0
4292,Male,36,US,Premium,178,36,0.501,Mobile,0,108,1
4293,Female,32,GB,Premium,117,44,0.396,Mobile,0,106,1
4294,Other,34,GB,Family,72,33,0.049,Mobile,0,122,0
4295,Male,33,AU,Family,343,41,0.178,Mobile,0,120,0
4296,Male,37,US,Premium,141,57,0.329,Web,0,141,0
4297,Male,32,NL,Premium,303,25,0.231,Mobile,0,140,0
4298,Male,32,DE,Student,247,32,0.132,Desktop,0,6,0
4299,Male,39,US,Student,301,28,0.026,Mobile,0,11,0
4300,Female,24,US,Premium,32,52,0.151,Desktop,0,132,0
4301,Male,23,CA,Free,283,48,0.532,Mobile,14,12,1
4302,Other,20,US,Free,57,34,0.411,Desktop,18,12,1
4303,Female,31,US,Family,71,30,0.512,Web,0,112,1
4304,Female,15,US,Free,192,37,0.24,Desktop,23,7,0
4305,Female,33,FR,Free,176,37,0.465,Desktop,19,12,1
4306,Male,29,CA,Free,163,30,0.093,Mobile,18,12,0
4307,Female,39,US,Premium,66,28,0.189,Mobile,0,132,0
4308,Female,24,CA,Premium,46,29,0.47,Mobile,0,116,1
4309,Female,28,IN,Free,301,25,0.158,Mobile,17,9,0
4310,Female,38,US,Free,185,23,0.329,Mobile,13,15,0
4311,Male,41,AU,Premium,134,30,0.272,Mobile,0,132,0
4312,Other,24,CA,Student,344,32,0.051,Mobile,0,10,0
4313,Male,31,NL,Free,254,30,0.213,Mobile,17,4,1
4314,Female,32,US,Free,271,29,0.157,Mobile,18,4,0
4315,Other,32,SE,Premium,163,26,0.179,Mobile,0,117,0
4316,Male,27,DE,Family,38,28,0.493,Mobile,0,113,1
4317,Female,40,CA,Premium,55,25,0.202,Mobile,0,99,0
4318,Male,14,GB,Premium,41,22,0.073,Web,0,130,0
4319,Male,26,US,Family,19,38,0.281,Web,0,123,1
4320,Female,33,AU,Free,92,23,0.023,Mobile,12,10,0
4321,Female,33,DE,Free,220,18,0.328,Mobile,19,11,1
4322,Other,40,US,Premium,98,32,0.523,Mobile,0,144,0
4323,Female,39,US,Family,175,31,0.441,Mobile,0,105,0
4324,Female,27,US,Premium,84,41,0.328,Mobile,0,108,1
4325,Female,40,DE,Student,130,27,0.261,Web,0,11,1
4326,Other,24,DE,Premium,82,36,0.166,Web,0,124,0
4327,Male,37,GB,Premium,140,40,0.292,Desktop,0,108,1
4328,Other,44,US,Free,95,46,0.138,Mobile,22,9,0
4329,Male,39,CA,Free,86,32,0.038,Mobile,31,9,1
4330,Female,30,GB,Premium,166,26,0.26,Mobile,0,122,0
4331,Male,27,US,Free,21,31,0.181,Mobile,14,11,1
4332,Male,17,US,Free,194,19,0.161,Mobile,21,7,1
4333,Male,32,US,Family,158,39,0,Mobile,0,115,0
4334,Female,21,AU,Family,239,29,0.333,Desktop,0,126,0
4335,Male,23,IN,Free,154,22,0.203,Desktop,15,10,1
4336,Male,20,SE,Premium,240,25,0.493,Mobile,0,131,0
4337,Female,26,US,Free,134,35,0.559,Desktop,25,10,1
4338,Other,29,BR,Free,58,31,0.351,Mobile,28,14,1
4339,Male,32,DE,Premium,96,25,0.21,Mobile,0,116,0
4340,Male,25,GB,Premium,192,40,0.255,Mobile,0,112,0
4341,Male,38,US,Free,162,37,0.216,Mobile,23,8,1
4342,Male,28,IN,Free,73,28,0.237,Mobile,13,7,1
4343,Female,23,AU,Free,110,30,0.266,Mobile,21,11,1
4344,Female,31,US,Student,195,24,0.289,Web,0,8,0
4345,Female,45,US,Premium,97,35,0.199,Mobile,0,116,0
4346,Male,32,IN,Free,201,33,0.098,Web,14,13,0
4347,Female,27,NL,Free,88,37,0.181,Mobile,23,9,1
4348,Female,17,IN,Premium,68,41,0.321,Mobile,0,126,1
4349,Female,28,US,Premium,49,37,0.13,Mobile,0,112,0
4350,Female,31,GB,Family,185,35,0.013,Mobile,0,142,0
4351,Female,26,US,Free,80,26,0.195,Mobile,27,6,1
4352,Female,16,BR,Student,158,27,0.2,Mobile,0,16,1
4353,Male,23,IN,Free,48,29,0.396,Desktop,24,10,1
4354,Other,41,DE,Free,89,23,0.103,Mobile,26,12,1
4355,Female,41,US,Free,121,24,0.493,Mobile,23,6,0
4356,Female,22,AU,Premium,209,57,0.126,Mobile,0,107,0
4357,Male,35,FR,Student,38,26,0.08,Desktop,0,9,0
4358,Female,20,NL,Premium,85,23,0.24,Mobile,0,121,0
4359,Female,41,CA,Premium,155,30,0.439,Mobile,0,119,0
4360,Male,31,BR,Free,184,27,0.332,Mobile,26,15,1
4361,Male,37,BR,Free,73,44,0.326,Mobile,24,7,1
4362,Female,16,US,Premium,234,21,0.298,Web,0,118,0
4363,Female,35,NL,Premium,93,32,0.458,Mobile,0,114,1
4364,Female,29,US,Premium,65,36,0.243,Desktop,0,124,0
4365,Male,36,IN,Free,43,58,0.247,Mobile,27,8,1
4366,Female,37,NL,Free,201,30,0.634,Mobile,19,12,1
4367,Male,30,US,Free,278,37,0.254,Web,19,12,1
4368,Male,25,FR,Family,159,41,0.222,Mobile,0,128,0
4369,Male,36,CA,Premium,372,40,0.517,Desktop,0,121,0
4370,Male,29,IN,Free,91,30,0.52,Mobile,20,15,1
4371,Male,23,BR,Free,139,35,0.271,Mobile,14,7,1
4372,Male,22,DE,Free,119,36,0.221,Mobile,26,9,1
4373,Male,18,BR,Free,18,37,0.219,Web,14,5,1
4374,Male,25,US,Premium,34,39,0.379,Desktop,0,121,0
4375,Female,38,US,Student,75,32,0.662,Mobile,0,7,1
4376,Female,31,GB,Premium,260,23,0.079,Mobile,0,101,0
4377,Male,25,FR,Free,100,36,0.345,Mobile,19,15,1
4378,Female,36,US,Premium,317,18,0,Mobile,0,111,0
4379,Male,23,FR,Premium,76,22,0.393,Mobile,0,106,1
4380,Female,30,GB,Free,349,31,0.227,Mobile,14,14,1
4381,Male,28,IN,Family,58,31,0.656,Desktop,0,135,1
4382,Male,36,US,Family,50,35,0.182,Desktop,0,97,0
4383,Female,17,FR,Free,189,32,0.463,Desktop,17,16,1
4384,Female,23,FR,Premium,24,20,0.413,Web,0,130,0
4385,Female,16,AU,Premium,36,45,0.477,Mobile,0,131,1
4386,Female,27,IN,Premium,181,22,0.441,Web,0,119,0
4387,Other,39,IN,Free,362,37,0.213,Mobile,36,14,0
4388,Male,25,AU,Free,261,29,0.335,Web,18,13,0
4389,Male,25,FR,Free,151,30,0.268,Mobile,23,10,1
4390,Male,36,US,Premium,167,45,0.597,Mobile,0,137,0
4391,Male,38,BR,Free,112,53,0.084,Desktop,19,12,1
4392,Female,29,IN,Premium,50,26,0.437,Web,0,113,1
4393,Female,35,GB,Premium,132,34,0.648,Desktop,0,125,1
4394,Male,21,IN,Free,73,29,0.373,Desktop,18,11,1
4395,Other,41,BR,Premium,185,20,0.118,Mobile,0,114,0
4396,Female,47,NL,Free,294,27,0.376,Desktop,30,12,1
4397,Male,34,NL,Free,50,45,0.412,Desktop,27,11,1
4398,Male,13,US,Free,25,32,0.122,Desktop,20,6,1
4399,Male,25,GB,Student,436,30,0.105,Mobile,0,10,0
4400,Male,34,US,Premium,273,29,0.384,Mobile,0,110,0
4401,Male,26,US,Free,23,29,0.086,Mobile,20,11,1
4402,Female,40,BR,Student,220,25,0.073,Mobile,0,10,0
4403,Male,34,US,Premium,119,30,0.109,Web,0,116,1
4404,Male,24,DE,Free,300,27,0.216,Mobile,18,5,0
4405,Other,30,FR,Free,182,29,0.439,Mobile,21,13,1
4406,Female,22,IN,Free,202,46,0.182,Web,19,7,1
4407,Other,28,US,Premium,221,25,0.562,Mobile,0,154,1
4408,Male,25,US,Premium,13,30,0.249,Mobile,0,113,1
4409,Male,39,GB,Free,197,37,0.302,Mobile,21,9,1
4410,Female,46,US,Free,293,45,0.007,Mobile,14,12,0
4411,Male,18,SE,Free,140,29,0.214,Mobile,15,13,1
4412,Male,14,BR,Free,52,29,0.187,Web,20,9,1
4413,Female,28,GB,Premium,111,27,0.369,Mobile,0,124,0
4414,Female,17,BR,Free,102,30,0.624,Mobile,21,14,1
4415,Male,30,US,Premium,144,25,0.189,Mobile,0,117,0
4416,Female,35,IN,Student,334,27,0.316,Mobile,0,12,1
4417,Male,41,US,Free,105,38,0.327,Mobile,18,10,1
4418,Male,31,IN,Free,73,27,0.231,Mobile,17,10,1
4419,Male,28,GB,Free,258,54,0.218,Web,18,11,1
4420,Male,14,US,Free,76,48,0.481,Mobile,21,14,1
4421,Male,30,US,Premium,127,40,0.213,Mobile,0,150,0
4422,Other,30,GB,Premium,260,34,0.33,Mobile,0,111,0
4423,Female,35,IN,Free,86,34,0.329,Mobile,21,6,1
4424,Female,24,US,Free,221,25,0.628,Mobile,14,7,1
4425,Male,26,FR,Free,110,26,0.278,Mobile,23,8,1
4426,Male,18,IN,Free,41,33,0.4,Web,17,7,1
